ID,RAIE2010,RAIE2011,RAIE2012,RAIE2013,RAIE2014,RAIE2015,RAIE2016,RAIE2017,RAIE2018,RAIE2019,RAIE2020,RAIE2021,RAIE2022
312398,5667963.0,10233125.0,13236678.0,13203546.0,11678195.0,14956879.0,27463729.0,26685102.0,25667743.0,38035649.0,61167138.0,145762024.0,148968537.0
312440,1386537.0,516000.0,516000.0,516000.0,516000.0,534886.0,571097.0,603935.0,628636.0,648658.0,561065.0,403966.0,403967.0
312524,9757594.0,13212017.0,16450239.0,19443173.0,19738662.0,23956882.0,20962605.0,12951677.0,21185400.0,23272423.0,16999466.0,19489364.0,16860348.0
312580,34313171.72,331455.913,4677230.499,4745183.364,7431606.0,17494650.0,10934346.0,8104406.0,7480430.0,8086414.0,11086568.0,9553581.0,7447865.0
312671,5549973.0,7185482.0,9773831.0,10469281.0,10027146.0,9184896.0,10780121.0,8433615.0,7569569.0,10469233.0,5958688.0,6176983.0,8414594.0
312776,19053240.0,22171959.0,24349541.0,25825131.0,27312168.0,26699501.0,29951530.0,28722360.0,30638438.0,33907125.0,36734529.0,47468564.0,57694172.0
313077,3884073.0,5732545.0,4915617.0,4716646.0,4146171.0,5055421.0,5749454.0,6674468.0,4565023.0,4222448.0,5726838.502,9276716.0,9987683.0
313245,32513895.0,35819404.0,38387453.0,40581817.0,38599294.476,40257206.0,44352235.0,42353563.0,40547515.0,43488640.0,31526127.86,39399121.0,53277713.0
313665,4685580.0,5182910.9705,5680241.941,5830983.073,6633010.228,5884168.566,6680588.0,6039102.0,5846325.0,8451169.0,9430309.0,10679194.0,11625497.0
313672,6837812.0,7983293.0,11828634.0,9470459.0,8380225.0,5300179.0,8846621.0,5034935.0,3674942.0,991328.0,2075833.703,7241341.0,2988141.0
313756,306222.0,375752.331,282136.0,275544.0,745466.0,918133.0,2145463.0,1568279.0,301018.0,2095664.0,1697913.0,2275340.0,130792.0
