ID,RAGXFI2010,RAGXFI2011,RAGXFI2012,RAGXFI2013,RAGXFI2014,RAGXFI2015,RAGXFI2016,RAGXFI2017,RAGXFI2018,RAGXFI2019,RAGXFI2020,RAGXFI2021,RAGXFI2022
300827,1528817.5,1528817.5,1528817.5,1528817.5,1528817.5,1528817.5,1528817.5,530819.0,1344820.0,1405193.0,1757192.0,1475748.0,2659133.0
300876,5191029.465571429,5191029.465571429,5191029.465571429,5191029.465571429,5191029.465571429,5191029.465571429,5560151.0,5789044.0,6735391.0,5018965.0,4381487.0,2950651.259,5901517.0
300967,196506.7142857143,196506.7142857143,196506.7142857143,196506.7142857143,196506.7142857143,196506.7142857143,298358.0,242083.0,212215.0,236030.0,196612.0,89005.0,101244.0
300988,473744.4285714286,473744.4285714286,473744.4285714286,473744.4285714286,473744.4285714286,473744.4285714286,286827.0,652319.0,607413.0,486702.0,154854.0,608007.0,520089.0
301030,381633.0,381633.0,381633.0,381633.0,381633.0,381633.0,178483.0,253678.0,259069.0,358192.0,210528.0,205600.0,1205881.0
301065,308968.5714285714,308968.5714285714,308968.5714285714,308968.5714285714,308968.5714285714,308968.5714285714,249691.0,186097.0,221217.0,353281.0,204416.0,470964.0,477114.0
301226,139619.85714285713,139619.85714285713,139619.85714285713,139619.85714285713,139619.85714285713,139619.85714285713,143994.0,167505.0,133168.0,133168.0,133168.0,133168.0,133168.0
301247,126091.85714285714,126091.85714285714,126091.85714285714,126091.85714285714,126091.85714285714,126091.85714285714,78259.0,62101.0,66716.0,116853.0,202035.0,195382.0,161297.0
301254,473878.0,473878.0,473878.0,473878.0,473878.0,473878.0,473878.0,473878.0,473878.0,473878.0,309746.0,555944.0,555944.0
301352,21084043.0,21084043.0,21084043.0,21084043.0,21084043.0,21084043.0,21084043.0,21084043.0,21084043.0,21084043.0,21084043.0,21084043.0,21084043.0
301541,56123.857142857145,56123.857142857145,56123.857142857145,56123.857142857145,56123.857142857145,56123.857142857145,4521.0,102692.0,77213.0,56840.0,59099.0,36843.0,55659.0
301716,,,,,,,,,,,,,
301751,157671.42857142858,157671.42857142858,157671.42857142858,157671.42857142858,157671.42857142858,157671.42857142858,393750.0,260475.0,132339.0,86766.0,76790.0,76790.0,76790.0
301765,392824.4285714286,392824.4285714286,392824.4285714286,392824.4285714286,392824.4285714286,392824.4285714286,695779.0,299439.0,408182.0,381568.0,512607.0,286606.0,165590.0
301800,2070886.142857143,2070886.142857143,2070886.142857143,2070886.142857143,2070886.142857143,2070886.142857143,2632851.0,2950444.0,2058093.0,2468351.0,1892800.0,1246832.0,1246832.0
302087,133364.2857142857,133364.2857142857,133364.2857142857,133364.2857142857,133364.2857142857,133364.2857142857,160798.0,57477.0,170143.0,139743.0,133002.0,125771.0,146616.0
302108,222095.16666666666,222095.16666666666,222095.16666666666,222095.16666666666,222095.16666666666,222095.16666666666,222095.16666666666,108116.0,1154.0,39709.0,78264.0,237497.0,867831.0
302136,194349.35714285713,194349.35714285713,194349.35714285713,194349.35714285713,194349.35714285713,194349.35714285713,51102.0,67566.0,66517.0,68192.0,226608.5,385025.0,495435.0
302234,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
302262,9569820.25,9569820.25,9569820.25,9569820.25,9569820.25,9563512.0,8307877.0,8430067.0,8648243.0,7422042.0,11395607.0,11395607.0,11395607.0
302269,222677.0,222677.0,222677.0,222677.0,222677.0,222677.0,361547.0,184607.0,261304.0,227235.66666666666,193167.3333333333,159099.0,171779.0
302283,79742.86363636363,79742.86363636363,160139.0,155971.75,151804.5,147637.25,143470.0,50492.0,3552.0,48389.0,15157.0,491.0,68.0
302507,2726.8,2726.8,2726.8,2726.8,2726.8,2726.8,2726.8,2726.8,2417.0,3466.0,3516.0,1407.0,2828.0
302528,174.85714285714286,174.85714285714286,174.85714285714286,174.85714285714286,174.85714285714286,174.85714285714286,20.0,952.0,31.0,107.0,38.0,38.0,38.0
302626,9698.285714285714,9698.285714285714,9698.285714285714,9698.285714285714,9698.285714285714,9698.285714285714,56263.0,4042.0,2639.0,1236.0,1236.0,1236.0,1236.0
302745,146163.5,257075.0,234753.0,212431.0,190109.0,167787.0,145465.0,123143.0,4829.0,140992.0,146435.0,126960.0,3983.0
302857,57476.28571428572,57476.28571428572,57476.28571428572,57476.28571428572,57476.28571428572,57476.28571428572,17096.0,50665.0,20247.0,44412.0,247904.0,13589.0,8421.0
303137,7113809.8125,7113809.8125,7113809.8125,7113809.8125,7113809.8125,8801862.0,6652639.0,4029777.0,5583199.0,7788166.0,6860100.5,5932035.0,11262700.0
303165,169114.6335,169114.6335,169114.6335,169114.6335,169114.6335,4031.068,11160.0,370961.0,410939.0,249100.0,102623.0,141282.0,62821.0
303256,37135.642857142855,37135.642857142855,37135.642857142855,37135.642857142855,37135.642857142855,37135.642857142855,39584.0,104623.0,60955.5,17288.0,19046.0,6671.0,11782.0
303487,822891.7142857143,822891.7142857143,822891.7142857143,822891.7142857143,822891.7142857143,822891.7142857143,893864.0,929223.0,787431.0,787431.0,787431.0,787431.0,787431.0
303536,153023.14285714287,153023.14285714287,153023.14285714287,153023.14285714287,153023.14285714287,153023.14285714287,309794.0,292949.0,152974.0,147998.0,106159.0,30644.0,30644.0
303557,428256.826,428256.826,428256.826,428256.826,428256.826,428256.826,419988.0,297531.0,234291.0,291088.782,480828.0,340781.0,933290.0
303627,513353.71428571426,513353.71428571426,513353.71428571426,513353.71428571426,513353.71428571426,513353.71428571426,66467.0,76611.0,120636.0,253756.0,269507.0,1063685.0,1742814.0
303788,453857.48399999994,453857.48399999994,453857.48399999994,453857.48399999994,291589.904,385041.452,478493.0,365319.0,566575.0,605604.0,620060.0,408926.0,363109.0
303830,905751.933,905751.933,905751.933,905751.933,905751.933,905751.933,905751.933,905751.933,905751.933,905751.933,905751.933,905751.933,905751.933
303837,56898.0,56898.0,56898.0,56898.0,56898.0,56898.0,25494.0,15748.0,125318.0,134455.0,53825.0,35519.0,7927.0
303865,1687347.0,1687347.0,1687347.0,1687347.0,1687347.0,1687347.0,1932260.0,994888.0,1169982.0,1374651.0,2278937.0,1175636.0,2885075.0
303963,1619253.9363333334,1619253.9363333334,1619253.9363333334,1619253.9363333334,1588925.618,1685957.809,1782990.0,1390050.0,1439229.0,1532692.0,1289176.0,1696470.0,2167795.0
304264,502285.85714285716,502285.85714285716,502285.85714285716,502285.85714285716,502285.85714285716,502285.85714285716,593783.0,298300.0,300426.0,495314.0,525192.0,542902.0,760084.0
304327,571107.875,571107.875,571107.875,571107.875,571107.875,1375558.0,480022.0,190596.0,440139.0,520637.0,520637.0,520637.0,520637.0
304334,156084.91666666666,156084.91666666666,156084.91666666666,156084.91666666666,156084.91666666666,156084.91666666666,156084.91666666666,559640.0,66565.0,18630.0,80793.5,142957.0,67924.0
304425,89500.85714285714,89500.85714285714,89500.85714285714,89500.85714285714,89500.85714285714,89500.85714285714,67744.0,85720.0,105601.0,89553.0,80635.0,82601.0,114652.0
304558,216734.42857142858,216734.42857142858,216734.42857142858,216734.42857142858,216734.42857142858,216734.42857142858,234809.0,213877.0,220772.0,187864.0,150112.0,204238.0,305469.0
304712,5559456.857142857,5559456.857142857,5559456.857142857,5559456.857142857,5559456.857142857,5559456.857142857,3327940.0,4913903.0,4490207.0,4598873.0,4997282.0,6707993.0,9880000.0
304782,36326.0,36326.0,36326.0,36326.0,36326.0,38555.0,46745.0,27832.0,44316.0,41970.0,18432.0,5369.0,67389.0
304901,27105.60714285714,27105.60714285714,27105.60714285714,27105.60714285714,27105.60714285714,27105.60714285714,32120.0,9050.0,17616.5,26183.0,48249.0,36684.75,19836.0
304992,124319.57142857143,124319.57142857143,124319.57142857143,124319.57142857143,124319.57142857143,124319.57142857143,68151.0,50444.0,31711.0,163748.0,125640.0,98553.0,331990.0
305111,377014.28571428574,377014.28571428574,377014.28571428574,377014.28571428574,377014.28571428574,377014.28571428574,529620.0,564191.0,309001.0,309072.0,309072.0,309072.0,309072.0
305258,834228.0,834228.0,834228.0,834228.0,834228.0,834228.0,834228.0,595506.0,690994.8,786483.6,881972.4,977461.2,1072950.0
305279,326010.85714285716,326010.85714285716,326010.85714285716,326010.85714285716,326010.85714285716,326010.85714285716,360778.0,299702.0,191499.0,332294.0,660466.0,220758.0,216579.0
305356,499312.4285714286,499312.4285714286,499312.4285714286,499312.4285714286,499312.4285714286,499312.4285714286,607531.0,123615.0,321168.0,291237.0,1082497.0,593687.0,475452.0
305391,430844.5714285714,430844.5714285714,430844.5714285714,430844.5714285714,430844.5714285714,430844.5714285714,251901.0,93117.0,130493.0,479181.0,1305394.0,307695.0,448131.0
305447,202211.7747142857,202211.7747142857,202211.7747142857,202211.7747142857,202211.7747142857,202211.7747142857,179866.224,156762.002,150261.206,474934.0,153274.991,141969.0,158415.0
305461,1669609.3333333333,1669609.3333333333,1669609.3333333333,1669609.3333333333,1669609.3333333333,1669609.3333333333,1669609.3333333333,1688346.0,1410157.0,1806396.0,1873244.0,1940092.0,1299421.0
305496,107627.0,107627.0,107627.0,107627.0,107627.0,107627.0,107627.0,107627.0,107627.0,107627.0,91840.0,105229.0,125812.0
305650,10139771.785714285,10139771.785714285,10139771.785714285,10139771.785714285,10139771.785714285,10139771.785714285,9739316.0,9994151.5,10248987.0,10248987.0,10248987.0,10248987.0,10248987.0
305818,10535.214285714286,10535.214285714286,10535.214285714286,10535.214285714286,10535.214285714286,10535.214285714286,4667.0,4689.0,4329.0,18306.0,19045.5,19785.0,2925.0
305874,6248.8,6248.8,6248.8,6248.8,6248.8,6248.8,6248.8,6248.8,4564.0,5452.0,4565.0,5956.0,10707.0
305923,986959.8333333334,986959.8333333334,986959.8333333334,986959.8333333334,986959.8333333334,986959.8333333334,986959.8333333334,8355.0,711627.0,823041.0,1106650.0,1305811.0,1966275.0
306196,612170.0486666667,612170.0486666667,612170.0486666667,612170.0486666667,742290.438,841335.0,722814.0,498160.0,571075.0,444289.0,288421.0,516596.0,884550.0
306266,2561585.1818181816,2561585.1818181816,3434139.0,3308016.3333333335,3181893.6666666665,3055771.0,3707333.0,3953140.0,1819415.0,1359953.0,1690041.0,1009483.0,1658252.0
306385,2137017.0,2137017.0,2137017.0,2137017.0,2137017.0,2137017.0,2137017.0,2137017.0,1570206.0,2284711.0,1865369.0,2129151.0,2835648.0
306525,8438.0,8438.0,8438.0,8438.0,8438.0,8438.0,3416.0,5341.0,3258.0,2869.0,9695.0,3187.0,31300.0
306567,19019.636583333333,23343.213,23083.3704,22823.5278,22563.6852,22303.8426,22044.0,17325.0,21851.0,16640.0,6983.0,12086.0,17189.0
306644,647149.5,647149.5,647149.5,647149.5,647149.5,647149.5,647149.5,237143.0,376014.0,817435.0,817435.0,817435.0,817435.0
306714,1490232.142857143,1490232.142857143,1490232.142857143,1490232.142857143,1490232.142857143,1490232.142857143,2036656.0,1898640.0,1617733.0,1296170.0,1250309.0,1055328.0,1276789.0
306847,483746.0,483746.0,483746.0,483746.0,483746.0,483746.0,313980.0,263435.0,530638.0,573022.0,523660.0,538539.0,642948.0
306868,566028.5625,566028.5625,566028.5625,566028.5625,566028.5625,835283.0,1256938.0,156826.0,341955.0,848084.0,604855.5,361627.0,122660.0
307064,,,,,,,,,,,,,
307449,846710.4285714285,846710.4285714285,846710.4285714285,846710.4285714285,846710.4285714285,846710.4285714285,4053511.0,653032.0,1162911.0,10425.0,35601.0,6582.0,4911.0
307729,112416.0,112416.0,112416.0,112416.0,112416.0,112416.0,112416.0,140481.0,214367.0,79912.0,79912.0,79912.0,79912.0
308044,671226.0,671226.0,671226.0,671226.0,671226.0,671226.0,1198695.0,824344.0,713791.0,731725.0,650585.0,341417.0,238025.0
308142,110104.72678571429,110104.72678571429,110104.72678571429,110104.72678571429,110104.72678571429,110104.72678571429,74867.0,181752.0,144295.50875,106839.0175,69382.52625,31926.035,161671.0
308198,,,,,,,,,,,,,
308296,625501.5714285715,625501.5714285715,625501.5714285715,625501.5714285715,625501.5714285715,625501.5714285715,694971.0,490886.0,550231.0,456168.0,689333.0,699469.0,797453.0
308408,322524.6666666667,322524.6666666667,322524.6666666667,322524.6666666667,322524.6666666667,322524.6666666667,322524.6666666667,322557.0,317564.0,177002.0,517441.0,425419.0,175165.0
308415,39378.8,92834.0,146289.2,199744.40000000002,253199.60000000003,306654.8,360110.0,384754.0,548872.0,636764.0,620295.0,603826.0,819900.0
308457,38296.75,38296.75,38296.75,38296.75,38296.75,38296.75,38296.75,38296.75,38296.75,16745.0,3872.0,10728.0,121842.0
308492,69878.57142857143,69878.57142857143,69878.57142857143,69878.57142857143,69878.57142857143,69878.57142857143,171848.0,141160.0,31074.0,12510.0,38023.0,42431.0,52104.0
308569,,,,,,,,,,,,,
308597,162568.42857142858,162568.42857142858,162568.42857142858,162568.42857142858,162568.42857142858,162568.42857142858,39071.0,723828.0,348659.0,7265.0,16070.0,1543.0,1543.0
308681,,,,,,,,,,,,,
308737,4390574.5,4390574.5,4390574.5,4390574.5,4390574.5,4390574.5,1767549.0,2079291.0,2303852.0,4448618.5,6593385.0,9601239.0,3940087.0
308744,686965.0,686965.0,686965.0,686965.0,3277020.0,690022.0,442737.0,271120.0,181006.0,284932.0,449874.0,306608.0,279366.0
308856,,,,,,,,,,,,,
308905,1996.142857142857,1996.142857142857,1996.142857142857,1996.142857142857,1996.142857142857,1996.142857142857,1805.0,3157.0,1920.0,1870.0,1033.0,1739.0,2449.0
308926,247662.0,247662.0,247662.0,247662.0,247662.0,25692.0,26821.0,25030.0,30221.0,374536.0,651725.0,428806.0,418465.0
308933,2825.1428571428573,2825.1428571428573,2825.1428571428573,2825.1428571428573,2825.1428571428573,2825.1428571428573,8070.0,5671.0,2227.0,1107.0,1571.0,398.0,732.0
309003,256996.85714285713,256996.85714285713,256996.85714285713,256996.85714285713,256996.85714285713,256996.85714285713,28072.0,147712.0,267352.0,597234.0,619783.0,106747.0,32078.0
309150,8316.0,8316.0,8316.0,8316.0,8316.0,8316.0,8316.0,8316.0,8316.0,8316.0,8316.0,8316.0,8316.0
309220,336133.9285714286,336133.9285714286,336133.9285714286,336133.9285714286,336133.9285714286,336133.9285714286,177556.0,271176.0,286270.0,430848.5,575427.0,305830.0,305830.0
309241,134730.16666666666,134730.16666666666,134730.16666666666,134730.16666666666,134730.16666666666,134730.16666666666,134730.16666666666,189395.0,156796.0,145234.0,151840.0,83325.0,81791.0
309479,326761.75,326761.75,326761.75,326761.75,326761.75,562914.0,338863.0,109838.0,543289.0,180170.0,301169.0,150284.0,427567.0
309514,908504.125,908504.125,908504.125,908504.125,908504.125,1082649.0,242484.0,279526.0,167626.0,593365.0,1910383.0,950379.0,2041621.0
309556,1539855.5555555555,1539855.5555555555,1539855.5555555555,1539855.5555555555,660485.0,954477.0,1248469.0,2025877.0,2130446.0,1891547.0,1656070.0,684618.0,2606711.0
309633,373413.4285714286,373413.4285714286,373413.4285714286,373413.4285714286,373413.4285714286,373413.4285714286,241285.0,117317.0,203871.0,306137.0,410328.0,541935.0,793021.0
309717,206785.14285714287,206785.14285714287,206785.14285714287,206785.14285714287,206785.14285714287,206785.14285714287,362555.0,215355.0,176507.0,168130.0,159753.0,155368.0,209828.0
309864,1081918.8,1081918.8,1081918.8,1081918.8,1081918.8,1081918.8,1081918.8,1081918.8,488706.0,274154.0,1467047.0,1052908.0,2126779.0
309934,190379.2857142857,190379.2857142857,190379.2857142857,190379.2857142857,190379.2857142857,190379.2857142857,66933.0,126541.0,181051.33333333334,235561.6666666667,290072.0,216248.0,216248.0
309955,786743.5714285715,786743.5714285715,786743.5714285715,786743.5714285715,786743.5714285715,786743.5714285715,690240.0,546930.0,767599.0,1873135.0,245751.0,506631.0,876919.0
310277,251239.83333333334,251239.83333333334,251239.83333333334,251239.83333333334,251239.83333333334,251239.83333333334,251239.83333333334,172053.0,219721.0,246030.0,272339.0,298648.0,298648.0
310333,,,,,,,,,,,,,
310515,893790.43153,752542.4279416667,611294.4243533333,470046.420765,328798.41717666667,187550.4135883334,46302.41,4892.0,76606.5,148321.0,220035.5,291750.0,433784.0
310711,6446.0,6446.0,6446.0,6446.0,6446.0,6446.0,6446.0,6446.0,6446.0,6446.0,6446.0,6446.0,6446.0
310732,373757.5714285714,373757.5714285714,373757.5714285714,373757.5714285714,373757.5714285714,373757.5714285714,556492.0,236720.0,643858.0,525491.0,208626.0,209264.0,235852.0
310802,481000.4285714286,481000.4285714286,481000.4285714286,481000.4285714286,481000.4285714286,481000.4285714286,591594.0,545499.0,576285.0,459072.0,472176.0,303120.0,419257.0
310879,1576049.2857142857,1576049.2857142857,1576049.2857142857,1576049.2857142857,1576049.2857142857,1576049.2857142857,1613793.0,795040.0,1159807.0,1565343.0,2445165.0,1321013.0,2132184.0
310886,14164.142857142857,14164.142857142857,14164.142857142857,14164.142857142857,14164.142857142857,14164.142857142857,3574.0,26329.0,5879.0,9448.0,13278.0,15526.0,25115.0
310900,914018.1666666666,914018.1666666666,914018.1666666666,914018.1666666666,914018.1666666666,914018.1666666666,914018.1666666666,816876.0,1005366.0,2834779.0,189221.0,243192.0,394675.0
311159,1802927.625,1802927.625,1802927.625,1802927.625,1802927.625,26458.0,223991.0,421524.0,3266366.0,2629464.0,4286876.0,1377474.0,2191268.0
311250,,,,,,,,,,,,,
311299,,,,,,,,,,,,,
311320,70694.85714285714,70694.85714285714,70694.85714285714,70694.85714285714,70694.85714285714,70694.85714285714,152883.0,120983.0,66775.0,49444.0,32355.0,35920.0,36504.0
311341,267925.4285714286,267925.4285714286,267925.4285714286,267925.4285714286,267925.4285714286,267925.4285714286,43562.0,938925.0,207619.0,270439.0,298855.0,102213.0,13865.0
311488,1045801.8571428572,1045801.8571428572,1045801.8571428572,1045801.8571428572,1045801.8571428572,1045801.8571428572,432083.0,933973.0,1346488.0,681933.0,938708.0,867398.0,2120030.0
311775,2299625.125,2299625.125,2299625.125,2299625.125,2299625.125,6170587.0,2896963.0,495202.0,1195139.0,1387941.0,3990231.0,857328.0,1403610.0
311957,,,,,,,,,,,,,
312027,2441.625,2441.625,2441.625,2441.625,2441.625,2383.0,317.0,14.0,730.0,8381.0,4536.0,691.0,2481.0
312118,978812.5544285715,978812.5544285715,978812.5544285715,978812.5544285715,978812.5544285715,978812.5544285715,584218.0,599613.37,494385.0,595517.511,393404.0,356346.0,3828204.0
312188,143458.0,143458.0,143458.0,143458.0,143458.0,143458.0,143458.0,143458.0,143458.0,143458.0,83384.0,114578.0,232412.0
312237,211461.94935714288,211461.94935714288,211461.94935714288,211461.94935714288,211461.94935714288,211461.94935714288,191572.0,195042.0,224706.5485,254371.097,242734.0,139082.0,232726.0
312321,82209.71428571429,82209.71428571429,82209.71428571429,82209.71428571429,82209.71428571429,82209.71428571429,99448.0,116542.0,73263.0,77004.0,60276.0,68807.0,80128.0
312398,1366558.0714285714,1366558.0714285714,1366558.0714285714,1366558.0714285714,1366558.0714285714,1366558.0714285714,1479379.0,1575021.0,1585388.0,1436120.5,1286853.0,1105750.0,1097395.0
312440,796.625,796.625,796.625,796.625,796.625,2041.0,221.0,172.0,824.0,743.0,120.0,1145.0,1107.0
312524,110125.85714285714,110125.85714285714,110125.85714285714,110125.85714285714,110125.85714285714,110125.85714285714,118367.0,100384.0,105944.0,133723.0,92332.0,108925.0,111206.0
312580,172658.75,172658.75,172658.75,172658.75,172658.75,172658.75,172658.75,172658.75,172658.75,155672.0,108897.0,181606.0,244460.0
312671,170834.0,170834.0,170834.0,170834.0,170834.0,170834.0,170834.0,170834.0,170834.0,170834.0,170834.0,170834.0,170834.0
312776,975164.375,975164.375,975164.375,975164.375,975164.375,1050217.0,595875.0,555996.0,1420777.0,746226.0,838066.0,639354.0,1954804.0
313077,261356.0,261356.0,261356.0,261356.0,261356.0,261356.0,318215.0,282032.0,245849.0,245849.0,245849.0,245849.0,245849.0
313245,855839.9230000001,855839.9230000001,855839.9230000001,855839.9230000001,855839.9230000001,855839.9230000001,667393.0,685539.0,648944.0,737277.0,1049153.461,888704.0,1313869.0
313665,52089.57142857143,52089.57142857143,52089.57142857143,52089.57142857143,52089.57142857143,52089.57142857143,101757.0,31.0,3948.0,33475.0,38151.0,50669.0,136596.0
313672,10409.5,10409.5,10409.5,10409.5,10409.5,10409.5,10409.5,13040.0,14196.0,1232.0,5333.0,9434.0,19222.0
313756,148724.85714285713,148724.85714285713,148724.85714285713,148724.85714285713,148724.85714285713,148724.85714285713,157252.0,148107.0,51692.0,93389.0,166886.0,286472.0,137276.0
313812,,,,,,,,,,,,,
314127,283536.85714285716,283536.85714285716,283536.85714285716,283536.85714285716,283536.85714285716,283536.85714285716,922145.0,228281.0,121583.0,210948.0,261522.0,113159.0,127120.0
314169,10048774.5625,10048774.5625,10048774.5625,10048774.5625,10048774.5625,9622669.0,9748922.5,9875176.0,10001429.5,10127683.0,10253936.5,10380190.0,10380190.0
314267,2224553.8571428573,2224553.8571428573,2224553.8571428573,2224553.8571428573,2224553.8571428573,2224553.8571428573,1355854.0,2252997.0,2143178.0,2233325.0,2599613.0,2483335.0,2503575.0
314491,164195.57142857142,164195.57142857142,164195.57142857142,164195.57142857142,164195.57142857142,164195.57142857142,49203.0,52130.0,119172.0,279001.0,113466.0,225466.0,310931.0
314519,421999.0,421999.0,421999.0,421999.0,421999.0,421999.0,477277.0,329523.0,377985.0,442302.0,442302.0,442302.0,442302.0
314582,434187.85714285716,434187.85714285716,434187.85714285716,434187.85714285716,434187.85714285716,434187.85714285716,282126.0,353846.0,367067.0,550771.0,652176.0,530388.0,302941.0
314638,249488.7142857143,249488.7142857143,249488.7142857143,249488.7142857143,249488.7142857143,249488.7142857143,300358.0,317222.0,278665.0,212544.0,212544.0,212544.0,212544.0
314953,,,,,,,,,,,,,
314960,94688.92797,94688.92797,11650.8,41411.067,72172.05025,102933.03349999999,133694.01675,164455.0,22725.38717,62152.0,205720.0,77743.853,146921.0
315016,64242.0,64242.0,64242.0,64242.0,64242.0,64242.0,64242.0,64242.0,64242.0,64242.0,64242.0,64242.0,64242.0
315037,2990669.5,2990669.5,2990669.5,2990669.5,2990669.5,2282128.0,5013893.0,448689.0,2487338.0,5561479.0,6119165.0,1067594.0,945070.0
315191,1874484.2857142857,1874484.2857142857,1874484.2857142857,1874484.2857142857,1874484.2857142857,1874484.2857142857,2004339.0,1346572.0,1439978.0,1473265.0,1623448.0,1854219.0,3379569.0
315198,,,,,,,,,,,,,
315310,1065415.4628571428,1065415.4628571428,1065415.4628571428,1065415.4628571428,1065415.4628571428,1065415.4628571428,894252.0,903862.0,990688.0,1193707.0,1757208.24,978554.0,739637.0
315380,242994.5,242994.5,242994.5,242994.5,242994.5,242994.5,242994.5,571301.0,384437.0,161201.0,113676.0,113676.0,113676.0
315478,27922.714285714286,27922.714285714286,27922.714285714286,27922.714285714286,27922.714285714286,27922.714285714286,8548.0,30696.0,29826.0,6229.0,45149.0,43901.0,31110.0
315772,91009.16666666667,91009.16666666667,91009.16666666667,91009.16666666667,91009.16666666667,91009.16666666667,91009.16666666667,174403.0,144044.0,98290.0,41429.0,36824.0,51065.0
315912,117260.57142857143,117260.57142857143,117260.57142857143,117260.57142857143,117260.57142857143,117260.57142857143,104647.0,115307.0,157175.0,191008.0,125621.0,55255.0,71811.0
316059,68318.08333333333,68318.08333333333,68318.08333333333,68318.08333333333,68318.08333333333,68318.08333333333,68318.08333333333,90287.0,80256.25,70225.5,60194.75,50164.0,58781.0
316073,,,,,,,,,,,,,
316290,,,,,,,,,,,,,
316500,132330.85714285713,132330.85714285713,132330.85714285713,132330.85714285713,132330.85714285713,132330.85714285713,87936.0,96669.0,318976.0,167866.0,109269.0,60735.0,84865.0
316514,19635249.0,19635249.0,19635249.0,19635249.0,19635249.0,19635249.0,19635249.0,19635249.0,19635249.0,19635249.0,19635249.0,19635249.0,19635249.0
316682,,,,,,,,,,,,,
316801,1105315.7142857143,1105315.7142857143,1105315.7142857143,1105315.7142857143,1105315.7142857143,1105315.7142857143,898330.0,888385.0,902717.0,1046408.0,1190099.0,1333790.0,1477481.0
316864,16066552.0,16066552.0,16066552.0,16066552.0,16066552.0,16066552.0,16066552.0,16066552.0,16066552.0,16066552.0,16066552.0,16066552.0,16066552.0
316892,311734.85714285716,311734.85714285716,311734.85714285716,311734.85714285716,311734.85714285716,311734.85714285716,356345.0,463291.0,756124.0,318930.0,212173.0,20566.0,54715.0
317123,545993.4285714285,545993.4285714285,545993.4285714285,545993.4285714285,545993.4285714285,545993.4285714285,398517.0,506391.0,562890.0,528739.0,735743.0,520116.0,569558.0
317193,12339.214285714286,12339.214285714286,12339.214285714286,12339.214285714286,12339.214285714286,12339.214285714286,12174.0,493.0,5581.75,10670.5,15759.25,20848.0,20848.0
317319,523086.64285714284,523086.64285714284,523086.64285714284,523086.64285714284,523086.64285714284,523086.64285714284,1048159.0,852474.0,671762.0,430559.5,189357.0,241376.0,227919.0
317417,7735232.428571428,7735232.428571428,7735232.428571428,7735232.428571428,7735232.428571428,7735232.428571428,241680.0,4748019.0,9588120.0,9586908.0,9135915.0,7130871.0,13715114.0
317564,1042055.9285714285,1042055.9285714285,1042055.9285714285,1042055.9285714285,1042055.9285714285,1042055.9285714285,750982.0,840998.0,1267923.0,1079385.5,890848.0,924015.0,1540240.0
317739,157364.85714285713,157364.85714285713,157364.85714285713,157364.85714285713,157364.85714285713,157364.85714285713,127721.0,19958.0,257157.0,249192.0,165936.0,109411.0,172179.0
317746,6049338.0,6049338.0,6049338.0,6049338.0,6049338.0,5985545.0,5117680.0,3130626.0,5798168.0,4560128.0,5336197.0,5753402.0,12712958.0
318005,56562.5,56562.5,56562.5,56562.5,56562.5,56562.5,56562.5,118240.0,44227.0,44227.0,44227.0,44227.0,44227.0
318012,,,,,,,,,,,,,
318033,379786.125,379786.125,379786.125,379786.125,379786.125,290579.0,357490.0,511876.0,581175.0,416609.0,259857.0,351241.0,269462.0
318075,345342.4285714286,345342.4285714286,345342.4285714286,345342.4285714286,345342.4285714286,345342.4285714286,562822.0,522360.5,481899.0,317217.0,261219.0,177699.5,94180.0
318117,13228074.0,13228074.0,13228074.0,13228074.0,13228074.0,13228074.0,13228074.0,13228074.0,13228074.0,13228074.0,13228074.0,13228074.0,13228074.0
318432,3322231.1875,3322231.1875,3322231.1875,3322231.1875,3322231.1875,9321904.0,6210289.0,837465.0,948928.0,3255133.0,2145114.5,1035096.0,2823920.0
318691,6320166.1875,6320166.1875,6320166.1875,6320166.1875,6320166.1875,7025916.0,5368168.0,9125169.0,10435099.0,425861.0,2551395.5,4676930.0,10952791.0
319230,1156970.0,1156970.0,1156970.0,1156970.0,1156970.0,872185.0,2128081.0,521389.0,718762.0,824577.0,1782846.0,1185944.0,1221976.0
319272,,,,,,,,,,,,,
319524,,,,,,,,,,,,,
319678,46390.375,46390.375,46390.375,46390.375,46390.375,56572.0,30677.0,38938.0,33321.0,54703.0,52304.0,52304.0,52304.0
319699,,,,,,,,,,,,,
319769,,,,,,,,,,,,,
319881,125853.09366666665,125853.09366666665,125853.09366666665,125853.09366666665,125853.09366666665,125853.09366666665,125853.09366666665,275403.0,21999.0,80092.0,138185.0,119719.781,119719.781
320000,175453.7142857143,175453.7142857143,175453.7142857143,175453.7142857143,175453.7142857143,175453.7142857143,150409.0,112598.0,147132.0,107798.0,323469.0,94625.0,292145.0
320035,296774.75,296774.75,296774.75,296774.75,296774.75,296774.75,296774.75,220577.0,223232.25,225887.5,228542.75,231198.0,651211.0
320161,191452.14285714287,191452.14285714287,191452.14285714287,191452.14285714287,191452.14285714287,191452.14285714287,9168.0,114521.0,111167.0,163571.0,298836.0,386573.0,256329.0
