ID,Solvencia2010,Solvencia2011,Solvencia2012,Solvencia2013,Solvencia2014,Solvencia2015,Solvencia2016,Solvencia2017,Solvencia2018,Solvencia2019,Solvencia2020,Solvencia2021,Solvencia2022
233711,1.7799020290066148,1.81121515133427,1.95270808217727,1.89294660201606,1.92516906855311,1.97770946424852,1.88794486766783,1.911705439241975,1.93546601081612,1.68385407847432,1.49831780923915,1.46521483481814,1.41657293949261
233872,7.627115773006992,7.627115773006992,18.4479065927298,13.5592448199019,14.9313324934699,10.9581470757868,2.89340047004404,4.236239287208365,5.57907810437269,5.8071147645158,3.7729456978025553,1.73877663108931,1.97408756615575
233907,2.073020919048278,1.89423208446858,2.09485170710331,2.2232208222071,1.81819512798952,1.97947019605932,1.85248504078895,1.993426242935295,2.13436744508164,2.76288945920552,2.78510137600989,1.81182719696,1.52618432977021
233956,16.764834616170273,16.764834616170273,16.764834616170273,19.302091098942,19.3437147483863,17.6126416183649,17.187691881488302,16.7627421446117,16.3377924077351,15.9128426708585,15.4878929339819,15.0629431971053,14.6379934602287
234054,1.4336499820170436,1.53167630690028,1.51460309693946,1.70686470387682,1.6388584674856,1.64198773523007,1.58612011453922,1.4519560876556552,1.31779206077209,1.28531167330407,1.28804084394715,1.19660886834073,1.04397982521338
234257,1.7051142682716618,1.81471263134701,1.79222180589543,2.25988800960265,3.27818591237492,2.09747577277936,1.41199081261621,1.373277414799245,1.33456401698228,0.972711781619078,1.55560975835381,1.16590816332369,1.40482513956626
234341,3.9369039328364237,3.9860600792016,4.24731768889339,4.50857529858518,5.04716554604415,3.59302144285628,2.13887733966841,4.32980233978741,6.52072733990641,3.28560649683299,2.43327472080417,4.80666614244208,2.34575275901501
234411,6.2324555561079915,6.2324555561079915,6.2324555561079915,6.2324555561079915,6.2324555561079915,6.2324555561079915,6.2324555561079915,6.2324555561079915,3.42008630100349,3.59342534722882,8.51463355495897,8.06612659964368,7.568005977705
234502,7.690976215774168,4.07094115821795,3.25392972670718,4.71875259421681,4.87773806568942,4.97675011159502,5.32795949439931,5.2578940023245995,5.18782851024989,5.15413413042755,5.65571748140409,21.9050346570291,21.9050346570291
234705,2.8832523484140324,1.44467097148444,1.43970805867918,1.43257620913883,1.51930419465282,1.61751397392793,1.59534793695716,2.125639773317315,2.65593160967747,4.24688173764074,5.25212021947998,5.82755883361961,5.44177466239292
234796,11.332655169679487,11.332655169679487,11.332655169679487,11.332655169679487,11.332655169679487,8.59944529402482,3.92421259243295,5.89447790167845,7.86474321092395,6.49786147832852,8.1583340112259,26.7438346777047,22.9783321911166
234894,1.7296210882386767,2.26120628146684,2.27301733956002,2.09864305024205,1.65199042398894,1.80026920121732,1.33195280604113,1.4015239533274002,1.47109510061367,1.47127828222402,1.51528607710277,1.52124061324403,1.95794992983593
234929,7.364561472665387,3.83120320210601,3.07191136401271,1.35463554307173,1.32830847524235,8.25831079488972,8.91022340192426,8.62076202560945,8.33130064929464,9.71708502975388,12.2432406840434,11.557894614148,11.1498618878885
235034,2.3957093850825566,3.01314171793032,3.28773888667839,2.9386493502796,2.28272370064098,2.2806768100939,2.31304984907493,2.182312612592695,2.05157537611046,2.06183808403611,2.18278559444226,2.40118438494434,1.75283625416669
235160,1.7995853053702717,1.32946998988478,1.56884244420196,1.84996897454906,1.70794814362316,1.10839956387713,1.66745267174248,1.906815059306445,2.14617744687041,1.92829116858186,2.04065351700564,2.17050234240017,2.17050234240017
235237,1.7534764092163586,2.39238686857927,1.92762431478591,1.81318504701157,1.76419146085619,1.52887846799537,1.40154146753774,1.89206748494544,2.38259350235314,1.48957047747818,1.42883457506827,1.55028793095533,1.47055531302989
235251,5.979885592117522,7.69717384464474,4.37120900197904,3.04898136341323,3.59089886722448,3.09295635419203,3.7299406798053,3.522447307115275,3.31495393442525,9.4852805878297,11.8994680962478,11.7628238164309,6.2424932521025
235377,9.785297167979694,9.39126538640945,8.7663635601917,14.3396675416027,12.43473032911259,10.52979311662248,8.62485590413237,8.179744323916616,7.73463274370086,8.68370793385252,12.1842764224982,8.47497427763883,8.07955447607802
235468,6.822743239593304,5.52192284579258,8.67038204716026,8.890549643374,11.7036169030323,13.9521771853781,9.87988960288727,6.787117807961939,3.69434601303661,2.89520639439283,3.78982821521081,3.79413080835737,2.2937514085356
235510,,,,,,,,,,,,,
235573,1.6652261911658828,1.57446905172991,1.58850230754058,1.74813060895363,1.55890065901216,1.63536681425057,1.57723079850622,1.650728943216875,1.72422708792753,1.73729792271303,1.6714840887444,1.68915481345315,1.82722119794254
235608,1.7522187162560032,2.0636627495075,1.78718000915831,1.78657698638208,1.65085551621928,1.68949652748652,1.92070883919709,1.6858144230335999,1.45092000687011,1.51462470653825,1.70842475644801,1.8059478712064,1.96241220302489
235755,4.410230640069822,2.59131810310899,3.34901839298387,6.01112810857532,4.3243080889193,5.68988457230496,3.93993415614406,4.59936605144632,5.25879794674858,4.90131977963627,4.13720415548272,3.90341804669897,4.21707027878852
235944,1.7300922651607518,2.68586005382545,1.87894823792772,1.73616029792827,1.66076326717674,1.89561576488992,1.89304096666719,1.71055336146964,1.52806575627209,1.56392678547478,1.57817195568745,1.33833289550759,1.29166783910218
235958,2.366208243529413,2.98592467400704,3.95535501018664,3.36213557458761,2.16146736466316,2.01944489491615,2.04073624929236,1.977514540957095,1.91429283262183,2.09430268652131,2.24546244014652,1.87071812369118,1.76714453076206
235986,2.8780509516761392,3.32974412150389,1.94557214716953,2.35107161087111,1.77922717539457,2.43631519582547,3.82306629098106,2.734889471752685,1.64671265252431,3.058139053571,4.967289219934,5.22351522530174,1.24106925528431
236077,1.8421574275872725,1.64353114800796,1.8559715485227,2.05300474426304,1.83445572093491,1.97972303945314,2.11586240550387,1.90375297868249,1.69164355186111,1.75525438784574,1.71546312531705,1.67567186278836,1.8815546178669
236091,2.6308582825217237,1.95617823407843,2.53688895063415,2.00843540994837,3.00010594832766,3.19307863918333,3.05781400419983,3.00663607563036,2.95545814706089,3.30849916443912,2.29429357773576,2.21563408120783,2.03727715781496
236189,5.3546510800766045,7.7731477785699,6.89088712397511,8.03641655412412,4.12861395058964,3.28933349847182,2.17676199809435,4.410571320478224,6.6443806428621,5.65349863267873,4.9886778886052,5.4264198884242,4.83710368404586
236252,1.9988563159470827,3.02445023834228,2.81193770555808,1.98927353285149,2.04025241809191,1.69705900053411,1.72111364734757,1.734496881273335,1.7478801151991,1.88844276223912,1.71576928061198,1.71891084357408,1.89668936574194
236266,1.3376326569457142,1.3212715033568,1.39808017926434,1.39403697788162,1.3513738950555,1.35379813880335,1.29260175901429,1.2958935202795798,1.29918528154487,1.44328193130424,1.37575146493566,1.27349689192178,1.25282033998654
236294,8.26835561127054,5.4644024116413,6.04036083233639,4.10003183654133,5.29474278699066,7.1251060561389,12.3543279013001,11.4290465620511,10.5037652228021,8.11442104430223,11.8780380048829,10.9206203967546,5.99540427950487
236315,1.6480237752392322,2.14124957488556,3.10163594059154,1.42990518149336,1.47854769077725,1.29032854375141,1.34866063352326,1.323245593267685,1.29783055301211,1.44248261642965,1.63452340271636,1.82656418900307,1.46131138341953
236336,2.6396739478714877,5.85654186978775,3.90164658250517,2.30256650478894,2.36130737178563,2.31780485829068,2.0088173414618,2.037404418867285,2.06599149627277,2.43917307318171,2.69338323118624,1.94485833705992,1.74659228926996
236371,1.5835842629807548,1.51559392277371,1.88174878629324,1.39360564822935,1.52939133279093,1.46653646305144,1.5764428819769,1.719054468604865,1.86166605523283,1.72109102175303,1.61231575362127,1.29038747774454,1.43517734369695
236427,4.149559153154842,4.149559153154842,4.149559153154842,4.149559153154842,4.149559153154842,4.149559153154842,5.18311801327048,4.8340599164992,4.48500181972792,4.15561980990263,3.67559017103562,3.5418644917419,3.17165984990614
236476,7.735975791952115,3.50788757240876,10.0467262858419,12.6706910301307,14.2037333750179,13.6722638148632,3.02613774498399,3.14240748929221,3.25867723360043,3.24196718508251,3.46939136846798,11.7431724057361,10.8486539979997
236518,2.6658055728582517,1.97870682559428,1.96534256947697,2.04906574779297,2.36608300606696,2.97059364986855,3.13356337748732,3.11074421656845,3.08792505564958,3.2337210302765,3.48385682862863,2.30186872860802,2.30819583828079
236609,2.5916795240534256,2.72556069897869,2.83875442281417,2.8377502388728,2.97004820577028,2.50144781539664,2.66667765479404,2.601905148966345,2.53713264313865,2.46649060539637,2.24929872179297,2.27556425890534,2.42952387381481
236728,10.252169457960282,10.252169457960282,10.252169457960282,10.252169457960282,10.252169457960282,10.252169457960282,10.252169457960282,10.252169457960282,10.2660711695535,10.2504269501081,10.2496418973962,10.2431750825555,10.2515321901881
236826,3.304767293494327,2.84910436630222,4.9163317330321,3.7430492408112,4.76655176949113,5.32318794498505,1.98635701653872,2.552324509802895,3.11829200306707,2.66720476069373,2.62462630832334,2.5446527841936,2.56552508469086
236847,1.1658339556334527,1.43303770498207,1.79018354623539,1.64796143189413,1.3363965275487,1.05995178435483,1.22093784974739,1.19929842360468,1.17765899746197,0.893769557373657,0.836725435892815,0.711289323771615,0.682796884734188
236861,2.301352285299743,1.50584828879949,1.5225488237773,1.57596465063563,1.63971600206242,1.70488912996615,2.24988203877636,2.871813138431955,3.49374423808755,2.33764220165842,3.43824545164666,2.41682750957471,2.85910595018027
236882,1.4892364910827673,1.54256123672845,1.49516772796865,1.42797115500914,1.34532811539572,1.38307347789829,1.52157737232058,1.4982632471508102,1.47494912198104,1.62690243017704,1.61148830406979,1.46181445382351,1.48174125047019
236945,2.939297638779147,3.13478113269248,3.72711493279426,3.70662059429812,2.36781285804238,1.85951662395625,1.76853377942112,1.681131458743105,1.59372913806509,2.29743046149399,4.64605200447949,4.66870528289712,3.82014339846636
236966,3.5066072839583615,4.11146986551717,5.3672447131821,4.61168717504777,3.03513180849755,2.75004230630603,2.7537944655373,3.308309736572445,3.86282500760759,2.95730615676485,3.28508374880011,3.37546863219689,2.66092379147053
237029,2.9373666076995772,2.62731828573019,2.35374391978126,5.19046298458664,2.89416530787204,2.53649414480424,3.12238051415341,2.846760639278525,2.57114076440364,2.65280803509821,2.56919456339112,2.6535939267314,3.23033620656425
237036,4.009619598498759,3.12032089878486,2.95282117506921,2.98888330260879,2.31114774071852,2.37427866730536,2.13308225488687,3.5506932476381152,4.96830424038936,6.15845342303723,6.83082054435192,5.24142728469807,5.4852024024968
237176,2.635927614748453,3.12384813692385,2.85704134105876,6.49382209732016,3.0353835348955,2.36409053656526,1.55515576418238,1.64505725445187,1.73495874472136,2.07058872256881,2.43156849286273,2.15980837571538,2.15980837571538
237218,2.81234967684737,5.43146658334879,2.30146200451956,3.29737718600181,3.39745302535222,3.0249152620053,2.29688840664886,2.64623396699084,2.99557952733282,3.29012635857285,1.54115544532906,1.70372841445927,1.82180994160706
237260,2.526024398993418,1.49360420037745,1.49514491791894,1.54019670950998,1.54523413824403,1.40536830667525,1.56004419548037,2.117168485851555,2.67429277622274,3.35035557754747,4.09939814897464,5.88544480078347,3.14604053033512
237407,6.329684101628762,6.329684101628762,6.329684101628762,6.329684101628762,6.329684101628762,6.329684101628762,9.85045532652025,8.85580489126834,7.86115445601643,5.83973483598465,4.64399809774247,3.91272785483438,3.34391324903481
237421,2.1729296720443583,1.79717942162656,1.89675968971876,1.82565793105791,1.76945862125595,1.92026190646764,2.17736933072329,2.46476219118426,2.75215505164523,2.63202024302403,2.55108057436132,2.1875083463743,2.10094275709305
237463,3.134641523287753,4.065907877291,3.59559002468078,4.05448918608537,3.18314225058737,2.89660064088491,2.81436431430825,2.9099211433333148,3.00547797235838,2.85209557766192,3.45931150867967,2.38939889179103,2.38939889179103
237652,4.189650953695632,6.74734368706082,5.5751764893413,5.32273807632307,5.22515830117633,3.92484339859831,4.74673388401719,4.248845931236265,3.75095797845534,3.25842915561416,2.71354772178704,2.34442734174578,2.41760947899199
237659,1.9964924933312638,2.52340488058072,1.60875672509954,2.23079168839608,2.08403665025752,2.05482259342067,1.57399214137153,1.717659203170265,1.861326264969,3.30184229270336,1.73974722488478,1.79937623875484,1.46215401636686
237715,5.317913735785328,2.79909354706233,3.32448930698996,3.9943084622797,4.74981351542457,4.78526855485385,5.03185544586439,4.449540141530455,3.86722483719652,7.59586256293581,7.18580364797738,7.92584776176267,8.1058570455463
237736,7.222190905488321,11.5921990896801,16.7204456464038,13.376179468084972,10.031913289766145,6.687647111447317,3.34338093312849,4.696389894936245,6.049398856744,6.2594529891,1.78867228554574,2.93462432793578,3.18598697308726
237939,5.33550608639117,8.14154783569644,6.92087513328686,6.32260728128986,8.54795640995581,6.9174570303985,2.40161683035867,2.889154754651885,3.3766926789451,4.33643968549157,4.53352813442665,5.41246604688253,4.22573121531017
237967,1.9564053922946367,1.48922923093663,1.5024596990882,1.50334499222422,1.57861607973182,1.7308386647329,1.3817672921589,1.7674167000921601,2.15306610802542,2.17163372937359,2.14813041061268,2.75720199078186,3.29315980977726
238009,3.6890973252094823,4.41070061278835,5.18707384386845,4.92802436328669,4.55382585000187,4.32541072457176,3.75559280748798,3.218728934383395,2.68186506127881,2.82879188224904,3.3563407510108,2.83371873566202,2.18909433592462
238079,9.020770559662123,9.35790367621532,10.5895779114807,9.27667002064349,9.75630492231741,9.79873758612012,9.34557258700233,9.485744527486785,9.62591646797124,9.18785119257169,8.83573787153933,8.37048775028148,4.6187422023156
238163,1.680591764534763,2.0104969490486,1.99309206677439,1.54768931449575,1.73595330106217,1.61865578849486,1.71442121692248,1.61771562864151,1.52101004036054,1.66337883056518,1.56220950160121,1.550063466176,1.63241507027447
238275,2.888836774944551,1.21329821461589,2.42702134785249,3.00649856763377,7.55159922552822,5.2186157538564295,2.88563228218464,2.36051454412697,1.8353968060693,1.86578162381957,1.9187402510743,2.16844884802763,2.2144938345454
238303,3.738932151254757,3.67654148536164,3.45206710716547,6.29319563847162,5.81539909065052,2.5447310910852,3.08700584314685,3.1150156287941497,3.14302541444145,3.65143084009674,4.29128888358168,3.00109594921474,2.79638884304703
238485,3.260781751462408,3.7389971602543,3.93531979488797,2.37749399806358,2.74413266100165,5.58316778662613,2.58108620337937,2.8746784756430097,3.16827074790665,2.97367708382192,3.10330322407465,3.00240476064472,3.04684912124495
238618,1.6376881613894314,1.89567062184174,1.24832564695384,1.31584699399223,1.22393135068375,1.31200696891597,1.53084030826447,1.439761457915195,1.34868260756592,1.85613737570136,2.53854865128523,2.67479187884971,1.26771407470376
238688,1.7340143252467168,2.55930459855198,2.05646930351889,1.87805341511369,1.54035103302656,1.81657363191058,1.62634854940686,1.48266281578948,1.3389770821721,1.44737107804885,1.67843046838849,1.70236611472326,1.68126381230986
238737,2.3802420566504368,3.32231668715318,3.69898278908052,3.12183010583941,2.40218282647618,1.7082965797733,1.67249254882917,1.9000569732543302,2.12762139767949,2.11709173282258,2.10624912888856,2.11458569717701,2.27119821283151
238744,2.7474197035209644,2.45654016284994,2.34443550007467,2.55167528826673,2.09307579436694,3.48664388890655,3.1239934264676,3.0355165452288553,2.94703966399011,2.63852303410941,2.96253504537312,2.81022779229133,2.51883030032632
238891,2.1966631698897574,2.73665963051514,2.89888837907698,3.15791743490553,2.87114558862067,2.63976430744147,2.05368305964219,1.8225004605482198,1.59131786145425,1.3966793505011,1.42578880472238,2.16701489568927,1.59859826555989
238919,12.979454195384394,7.3036996515541,6.48448834241992,10.4682802171334,20.7024387412293,16.9721468594975,13.2418549777657,13.8195461936036,14.3972374094415,15.2046584641251,15.3525100800848,11.6283097646259,10.1782796431319
238982,4.282718582535605,4.282718582535605,4.282718582535605,2.40968362205794,1.88411498044751,1.46950377018308,3.05271818688335,2.9963918399728,2.94006549306225,3.49577482387386,4.29692906529666,4.5559827148476,15.726021328731
238989,1.7371097002293245,1.30685351578287,1.25773237038577,1.27977118559711,1.4449808884233,1.55688568113475,1.17520977529953,1.496251482172735,1.81729318904594,1.983695227822,2.62268489158216,2.6574856259025,2.24647256960323
238996,4.453627938013849,4.07260734827372,6.16409489726765,5.14606351649396,6.40100126642394,6.90685153138349,6.39621460932158,4.733246733832745,3.07027885834391,2.88541300641432,2.48515969212794,2.52290465043687,2.65969914584606
239045,4.038223027406026,3.90529700279617,5.17644226836033,4.6863708537297,4.84450751359133,5.08153988927186,4.16444319602871,3.835340086043775,3.50623697605884,3.02871735970971,3.93595729479267,2.97745429092297,3.31636959756625
239073,1.7853403681084707,1.69610443669294,1.72664476043523,1.86583298992022,1.76691037581866,1.68668458101861,1.67242779540741,1.8186438676072,1.96485993980699,1.74763276943987,1.76477678517312,1.97064378934439,1.74292232663701
239115,2.3712525362838583,1.43513611992616,1.93703220419044,2.23413741253994,1.8281284000304,3.62036169988197,1.77351515958979,2.5168959761854452,3.2602767927811,2.92066025766762,2.58407421805526,2.28926782850492,2.05554436605326
239185,6.595534462422699,6.595534462422699,4.46806944738611,5.210901477852582,5.953733508319055,6.696565538785528,7.439397569252,7.96179932508804,8.48420108092408,7.53582838917333,7.0070800830083,6.01983294527265,5.77346972158802
239241,1.2620297176739217,1.23738113979665,0.913236777468436,1.74330455550035,1.5245646035517,1.10667550996331,1.78886252431547,1.691544544507125,1.59422656469878,1.03101373391089,0.93122223214691,0.791162213113721,0.791162213113721
239276,2.0764718422514066,2.17779297390348,3.8053315005681,2.76953059475484,1.42085088084371,1.8753198067354,1.78550754452331,1.849529166575,1.91355078862669,1.87378758727936,1.71290536822708,1.71980378576874,2.01375210921117
239290,1.7016980978726808,1.62580894033843,2.21244611258136,2.40006696240977,2.09662014549653,1.62742916624872,1.50956922827906,1.44756478439538,1.3855603405117,1.2644649029036,1.32325086920805,1.67307740158989,1.85451832050968
239332,7.354680514776572,3.20753757265084,5.63473832268241,5.75435995937475,6.12434196368355,8.22922442423685,5.37093225434332,5.761226021528454,6.15151978871359,9.69939877906378,11.36473126270594,13.0300637463481,7.92809208198726
239346,,,,,,,,,,,,,
239360,4.788318633389857,7.22668760474523,4.10756328611621,11.6358979713226,9.36997240128467,4.01410279274066,3.32180859093524,3.331433905291345,3.34105921964745,3.58157263171715,2.75808019181549,2.23029578833451,2.54134921672773
239465,1.7116375640997816,1.7116375640997816,1.7116375640997816,1.41155343199469,1.64158335524619,2.64797698471968,1.56105009693178,1.538946310032045,1.51684252313231,1.60977777003207,1.6266261129412,1.71233512416787,1.84968393179998
239500,3.8835603396610456,3.8835603396610456,10.1462132145218,2.25077933941553,1.60445472522728,1.29602226985697,1.65798575730062,2.546900681105,3.43581560490938,3.93803436538561,4.5291836157881,4.93170850264527,6.38206566011594
239542,6.100237155184682,3.84165160810362,5.50891944377507,5.69183599041071,8.6460961330654,8.63533271115863,5.50466951833842,5.330391112587775,5.15611270683713,5.03941074456081,4.19660424241787,9.54752730635586,6.10429434460488
239577,2.168835213170419,2.58275678742156,2.00867118145306,1.83973277705501,2.01779915718807,2.03315281170742,2.29742602536144,2.5715382386523498,2.84565045194326,1.79540395545689,2.13419063446462,2.55091221717971,1.34878832016164
239647,9.639588814828162,17.0724399601627,20.3870152527805,17.5496731330871,15.8726637408962,8.9043093814833,2.93180137549961,3.70619330867145,4.48058524184329,4.9875609327509,5.46801192693015,5.34406107300614,8.97075045082662
239696,2.774440028191192,3.1127054172219,3.81850059899564,3.3030150438905,3.35152202769912,2.36867426463512,2.79672361173608,2.63572262591906,2.47472164010204,2.11914120876506,2.53800422261883,2.48031725745295,2.294232419258
239759,17.82534106184649,18.6301450749157,16.76010701462685,14.890068954338,17.0053889705736,19.0384389004542,21.0714888303348,20.12289464056842,19.174300450802033,18.22570626103565,17.27711207126927,16.328517881502883,15.3799236917365
239899,1.5586357504675072,1.72136327882752,2.03973505769871,1.68453065341742,1.70135620690493,1.43408955491595,1.35050288323876,1.391412560821375,1.43232223840399,1.45408888040977,1.72264440718436,1.55627944935989,1.21530383442741
239906,9.453849621454014,2.39789087679213,2.16633731472777,2.20258216069723,8.20885978904392,8.57845904323774,4.8698999654209,5.14702203024697,5.42414409507304,6.22978708665781,16.136157453773258,26.0425278208887,26.0425278208887
239976,11.663046438264082,5.1605662053308,3.04482182004673,8.35840624919499,4.96207256293361,6.11799628129067,10.349063211026614,14.58013014076256,18.8111970704985,18.14394861410755,17.4767001577166,16.80945170132565,16.1422032449347
240025,1.310502445711085,1.1699829500798,1.18877254583988,1.17041269891176,1.22819485116695,1.22376226772358,1.37240273768592,1.37447322739848,1.37654371711104,1.34697023180101,1.40188366335156,1.42083175041622,1.45179870704682
240074,4.399723495543557,2.33035767172566,1.7400914640748,1.60219683093473,1.67508189708581,0.686749767533106,7.51223369454072,6.73543469048138,5.95863568642204,6.26868243637105,4.58511186384447,6.50467233319617,7.19743361031275
240081,2.4520140833165556,2.54254580272275,2.76429901692862,2.59423189782752,2.2981566173719,2.14735770195136,2.39084349623223,2.355726651182705,2.32060980613318,3.14571652971517,2.44088009345687,2.43876516987986,1.9850362163965
240165,4.752866239006585,4.31378339100585,4.61840066047711,3.86840599085418,3.32358068425839,3.69746785609597,4.25876505469159,5.2002741218016855,6.14178318891178,7.49282704811576,4.66663534359317,5.51948458091234,3.93298694736119
240179,2.015999303391514,1.50118956031199,2.99664692330537,4.64979868269942,3.45035155825426,1.96433182609073,1.21205519740301,1.30766128330976,1.40326736921651,1.40917942595762,1.41969475567361,1.43414188286834,1.44367317560755
240186,10.314142377929858,10.314142377929858,10.314142377929858,10.314142377929858,10.314142377929858,10.314142377929858,7.36776377493952,4.565409085518405,1.76305439609729,12.7494871034355,14.5948239781728,16.3646250352192,14.7938332721263
240235,8.6074996686055,8.37665456553312,9.78557873319033,11.8671033307569,12.6527080943167,12.7560911069218,8.1023435468461,6.6680227046108005,5.2337018623755,7.54259861871379,8.39501538666686,9.24743215461993,2.66274591871417
240242,13.098489308166384,13.098489308166384,13.098489308166384,13.098489308166384,13.098489308166384,13.098489308166384,12.6844229859,13.577000128354399,14.4695772708088,13.1543805836613,13.1320093795929,12.8736649389004,11.7983698699469
240256,3.079558108295613,2.1922038604579,2.16803138784829,2.81530116256028,2.19033594758855,2.59829825212403,3.18006603072924,3.40195941789312,3.623852805057,3.92034767170914,3.61015162958521,4.08542849198003,3.16872064201456
240277,3.068493767290288,4.52858538683877,1.51501669543895,5.03921434687281,2.78384689840388,3.15317651309581,2.88871015611526,2.90914742876605,2.92958470141684,2.74325718756159,2.8625820938129,3.01774077596831,2.45106302319228
240291,3.3174408023837505,2.76457951896404,3.27629230364746,3.34434984744139,3.93669942303133,2.90141072066444,3.01503253147179,3.301335291214645,3.5876380509575,3.44964854460369,4.12732165117717,3.4093180378469,2.69566370758465
240312,2.7698354755539807,4.5554267995088,2.22037420318979,4.40769779648048,7.67936271495589,3.06331830967221,1.99743989735739,1.81898721203915,1.64053452672091,1.44125241028524,1.62346845683533,1.38457863665489,1.40558474294769
240347,1.5670794605030407,1.66636289246032,1.66455348445831,1.61281232811187,1.56107117176543,1.42423501587284,1.5007026577648934,1.5771702996569466,1.653637941549,1.67847823461387,1.41605799719453,1.27775646169098,1.7721150408975
240501,6.407515702395226,3.75153395729837,3.63379563081124,4.57218389771824,5.68132227344085,7.22683518353831,7.5649144182790335,7.902993653019756,8.24107288776048,7.67443015344888,7.77654866921477,7.49068158363477,5.373876120578
240529,,,,,,,,,,,,,
240557,1.3198032332651692,1.2810846019351,1.15654682803917,1.19067774457968,1.47439500588847,1.44470340606628,1.27491364383849,1.26744924566556,1.25998484749263,1.39154018710767,1.40542368679268,1.42251940642719,1.26840019534911
240578,1.164758411986999,1.164758411986999,1.04878959067377,1.03722839007306,1.10640139655365,1.26053880944561,1.21915722470562,1.22032838699278,1.22149954927994,1.04770774997364,1.07727987004023,1.23502460486224,1.33838695925645
240725,2.2184929966946436,2.08233049043515,2.29121808980198,2.16156817874821,2.18825872878086,2.48094360513581,2.1573038996039,2.170086808732605,2.18286971786131,2.26025637410901,2.33881705173054,2.51820896164711,1.79005405374924
240732,1.520312421243603,1.30936118867812,1.34789057470352,1.65080642605671,1.33499291312054,1.52968024087522,1.66522051294218,1.530004757276445,1.39478900161071,1.65209433467302,1.57922447452787,1.62210126479723,1.62758336566167
240760,2.820997425037208,4.12018960243391,2.8635242298002,3.40089624284167,3.29192315873873,3.27498981706393,3.19396525530321,3.0308848772612054,2.8678044992192,2.28024959509221,2.44886292183867,1.57929586772105,1.49938303313251
